t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
18.75,-7.22,-1.12,89.36,1.051,95.1,91.16,91.03,1.0
18.8,-6.82,-1.29,89.23,1.049,94.74,91.1,91.04,1.0
18.85,-6.42,-1.44,89.12,1.046,94.38,91.07,91.06,1.0
18.9,-6.01,-1.55,89.03,1.044,94.03,91.05,91.07,1.0
18.95,-5.6,-1.63,88.96,1.041,93.7,91.04,91.08,1.0
19.0,-5.2,-1.68,88.91,1.039,93.39,91.06,91.09,1.0
19.05,-4.8,-1.69,88.89,1.036,93.1,91.09,91.1,1.0
19.1,-4.41,-1.67,88.9,1.034,92.84,91.14,91.1,1.0
19.15,-4.03,-1.62,88.92,1.032,92.61,91.21,91.11,1.0
19.2,-3.67,-1.54,88.97,1.029,92.4,91.3,91.12,1.0
19.25,-3.33,-1.43,89.04,1.027,92.23,91.4,91.13,1.0
19.3,-3.0,-1.3,89.12,1.025,92.09,91.51,91.13,1.0
19.35,-2.69,-1.15,89.22,1.024,91.98,91.64,91.14,1.0
19.4,-2.4,-0.98,89.33,1.022,91.89,91.77,91.15,1.0
19.45,-2.12,-0.8,89.46,1.02,91.83,91.92,91.16,1.0
19.5,-1.86,-0.61,89.59,1.019,91.78,92.06,91.18,1.0
19.55,-1.62,-0.42,89.72,1.018,91.75,92.21,91.19,1.0
19.6,-1.38,-0.22,89.86,1.016,91.73,92.36,91.21,1.0
19.65,-1.16,-0.03,89.99,1.015,91.71,92.5,91.23,1.0
19.7,-0.94,0.15,90.12,1.014,91.69,92.63,91.26,1.0
19.75,-0.73,0.32,90.24,1.013,91.66,92.75,91.29,1.0
19.8,-0.52,0.48,90.35,1.012,91.62,92.86,91.32,1.0
19.85,-0.31,0.61,90.44,1.01,91.56,92.95,91.35,1.0
19.9,-0.09,0.73,90.52,1.009,91.48,93.02,91.38,1.0
19.95,0.14,0.81,90.58,1.008,91.36,93.07,91.42,1.0
20.0,0.37,0.87,90.62,1.006,91.22,93.09,91.46,1.0
20.05,0.62,0.9,90.64,1.004,91.03,93.1,91.5,1.0
20.1,0.88,0.91,90.63,1.003,90.8,93.08,91.55,1.0
20.15,1.16,0.88,90.61,1.001,90.53,93.03,91.59,1.0
20.2,1.45,0.82,90.56,0.998,90.22,92.95,91.63,1.0
20.25,1.77,0.73,90.49,0.996,89.86,92.85,91.67,1.0
20.3,2.1,0.62,90.4,0.994,89.45,92.73,91.72,1.0
20.35,2.45,0.48,90.29,0.991,89.01,92.58,91.76,1.0
20.4,2.81,0.32,90.16,0.988,88.52,92.41,91.79,1.0
20.45,3.2,0.14,90.03,0.985,88.0,92.22,91.83,1.0
20.5,3.59,-0.06,89.87,0.982,87.45,92.01,91.86,1.0
20.55,4.0,-0.27,89.71,0.979,86.87,91.78,91.89,1.0
20.6,4.41,-0.49,89.55,0.976,86.28,91.55,91.91,1.0
20.65,4.83,-0.72,89.38,0.972,85.67,91.3,91.93,1.0
20.7,5.26,-0.94,89.21,0.969,85.06,91.05,91.94,1.0
20.75,5.67,-1.16,89.05,0.966,84.45,90.8,91.95,1.0
20.8,6.09,-1.37,88.89,0.963,83.86,90.55,91.94,1.0
20.85,6.49,-1.57,88.74,0.96,83.29,90.31,91.94,1.0
20.9,6.87,-1.75,88.61,0.957,82.76,90.07,91.93,1.0
20.95,7.24,-1.9,88.49,0.954,82.26,89.85,91.91,1.0
21.0,7.58,-2.04,88.4,0.952,81.81,89.64,91.88,1.0
21.05,7.89,-2.15,88.32,0.949,81.43,89.44,91.85,1.0
21.1,8.16,-2.23,88.27,0.948,81.1,89.27,91.81,1.0
21.15,8.41,-2.28,88.24,0.946,80.85,89.12,91.76,1.0
21.2,8.61,-2.29,88.24,0.945,80.67,89.0,91.71,1.0
21.25,8.76,-2.28,88.26,0.944,80.57,88.9,91.66,1.0
21.3,8.88,-2.23,88.3,0.943,80.56,88.83,91.6,1.0
21.35,8.94,-2.14,88.38,0.943,80.62,88.78,90.59,1.0
21.4,8.96,-2.03,88.47,0.943,80.77,88.76,90.58,1.0
21.45,8.93,-1.89,88.59,0.944,81.0,88.77,90.57,1.0
21.5,8.85,-1.72,88.73,0.945,81.31,88.8,90.55,1.0
21.55,8.72,-1.52,88.89,0.946,81.69,88.86,90.53,1.0
21.6,8.54,-1.31,89.06,0.948,82.14,88.94,90.5,1.0
21.65,8.31,-1.07,89.25,0.95,82.64,89.04,90.47,1.0
21.7,8.04,-0.83,89.45,0.952,83.2,89.15,90.44,1.0
21.75,7.73,-0.57,89.65,0.955,83.8,89.28,90.41,1.0
21.8,7.38,-0.31,89.86,0.958,84.43,89.42,90.38,1.0
21.85,6.99,-0.05,90.06,0.961,85.09,89.57,90.35,1.0
21.9,6.56,0.21,90.26,0.964,85.77,89.73,90.32,1.0
21.95,6.11,0.46,90.46,0.968,86.45,89.88,90.29,1.0
22.0,5.64,0.7,90.64,0.971,87.12,90.04,90.27,1.0
22.05,5.14,0.92,90.81,0.975,87.79,90.19,90.24,1.0
22.1,4.62,1.12,90.96,0.979,88.43,90.33,90.23,1.0
22.15,4.09,1.3,91.1,0.983,89.05,90.46,90.21,1.0
22.2,3.55,1.46,91.21,0.986,89.63,90.57,90.2,1.0
22.25,3.0,1.58,91.3,0.99,90.18,90.68,90.19,1.0
22.3,2.45,1.68,91.37,0.993,90.68,90.76,90.18,1.0
22.35,1.9,1.75,91.41,0.997,91.13,90.83,90.18,1.0
22.4,1.35,1.79,91.43,1.0,91.54,90.88,90.18,1.0
22.45,0.8,1.79,91.42,1.003,91.9,90.91,90.18,1.0
22.5,0.27,1.77,91.39,1.006,92.2,90.92,90.19,1.0
22.55,-0.26,1.72,91.34,1.008,92.46,90.91,90.19,1.0
22.6,-0.78,1.64,91.26,1.011,92.67,90.89,90.2,1.0
22.65,-1.28,1.53,91.17,1.013,92.84,90.85,90.22,1.0
22.7,-1.78,1.41,91.06,1.015,92.97,90.79,90.23,1.0
22.75,-2.26,1.27,90.94,1.017,93.06,90.73,90.24,1.0
22.8,-2.73,1.11,90.8,1.019,93.11,90.66,90.25,1.0
22.85,-3.19,0.94,90.66,1.02,93.14,90.58,90.26,1.0
22.9,-3.64,0.76,90.51,1.021,93.15,90.49,90.28,1.0
22.95,-4.07,0.59,90.36,1.023,93.14,90.41,90.29,1.0
23.0,-4.49,0.41,90.21,1.024,93.12,90.33,90.3,1.0
23.05,-4.91,0.24,90.07,1.025,93.1,90.26,90.3,1.0
23.1,-5.31,0.07,89.94,1.026,93.08,90.19,90.31,1.0
23.15,-5.71,-0.08,89.82,1.027,93.06,90.14,90.32,1.0
23.2,-6.09,-0.21,89.71,1.028,93.06,90.1,90.32,1.0
23.25,-6.47,-0.32,89.62,1.029,93.07,90.08,90.32,1.0
23.3,-6.84,-0.42,89.54,1.03,93.1,90.08,90.32,1.0
23.35,-7.19,-0.49,89.49,1.031,93.15,90.1,90.32,1.0
23.4,-7.54,-0.53,89.46,1.032,93.22,90.14,90.32,1.0
23.45,-7.88,-0.55,89.45,1.033,93.32,90.2,90.32,1.0
23.5,-8.2,-0.54,89.46,1.034,93.44,90.28,90.32,1.0
23.55,-8.51,-0.51,89.49,1.035,93.59,90.39,90.32,1.0
23.6,-8.8,-0.45,89.54,1.037,93.76,90.52,90.32,1.0
23.65,-9.07,-0.37,89.61,1.038,93.95,90.66,90.32,1.0
23.7,-9.32,-0.26,89.7,1.039,94.15,90.83,90.33,1.0
23.75,-9.54,-0.14,89.81,1.041,94.37,91.01,90.33,1.0
23.8,-9.74,0.0,89.93,1.042,94.6,91.21,90.34,1.0
23.85,-9.9,0.16,90.06,1.043,94.83,91.42,90.35,1.0
23.9,-10.03,0.33,90.2,1.044,95.05,91.64,90.37,1.0
23.95,-10.12,0.5,90.34,1.045,95.27,91.86,90.39,1.0
24.0,-10.16,0.67,90.49,1.046,95.48,92.08,90.41,1.0
24.05,-10.16,0.85,90.63,1.046,95.66,92.3,90.44,1.0
24.1,-10.11,1.01,90.77,1.047,95.82,92.51,90.47,1.0
24.15,-10.01,1.17,90.9,1.047,95.94,92.72,90.51,1.0
24.2,-9.86,1.32,91.02,1.047,96.02,92.91,90.55,1.0
24.25,-9.64,1.45,91.12,1.046,96.06,93.09,90.6,1.0
24.3,-9.37,1.55,91.21,1.045,96.06,93.25,90.65,1.0
24.35,-9.04,1.64,91.28,1.044,96.0,93.38,90.71,1.0
24.4,-8.65,1.7,91.33,1.043,95.88,93.49,90.77,1.0
24.45,-8.2,1.73,91.36,1.041,95.7,93.57,91.79,1.0
24.5,-7.68,1.73,91.36,1.038,95.46,93.63,91.8,1.0
24.55,-7.11,1.7,91.34,1.036,95.16,93.65,91.81,1.0
24.6,-6.49,1.64,91.3,1.033,94.8,93.65,91.83,1.0
24.65,-5.81,1.55,91.23,1.029,94.37,93.61,91.85,1.0
24.7,-5.08,1.43,91.14,1.026,93.88,93.55,91.88,1.0
24.75,-4.31,1.29,91.03,1.022,93.34,93.45,91.91,1.0
24.8,-3.5,1.12,90.89,1.018,92.74,93.33,91.94,1.0
24.85,-2.65,0.92,90.74,1.013,92.1,93.18,91.98,1.0
24.9,-1.77,0.7,90.58,1.009,91.41,93.01,92.01,1.0
24.95,-0.87,0.47,90.4,1.004,90.68,92.81,92.04,1.0
25.0,0.05,0.23,90.21,0.999,89.93,92.6,92.07,1.0
25.05,0.98,-0.03,90.01,0.994,89.16,92.37,92.1,1.0
25.1,1.91,-0.29,89.82,0.99,88.38,92.13,92.12,1.0
25.15,2.84,-0.55,89.62,0.985,87.59,91.88,92.15,1.0
25.2,3.75,-0.81,89.42,0.98,86.82,91.62,92.16,1.0
25.25,4.65,-1.06,89.24,0.976,86.06,91.36,92.17,1.0
25.3,5.51,-1.29,89.06,0.972,85.33,91.11,92.18,1.0
25.35,6.35,-1.51,88.9,0.968,84.65,90.86,92.18,1.0
25.4,7.15,-1.71,88.75,0.964,84.01,90.62,92.17,1.0
25.45,7.91,-1.89,88.62,0.961,83.42,90.4,92.16,1.0
25.5,8.61,-2.04,88.52,0.958,82.9,90.19,92.14,1.0
25.55,9.26,-2.17,88.43,0.955,82.45,89.99,92.12,1.0
25.6,9.85,-2.26,88.37,0.953,82.07,89.82,92.09,1.0
25.65,10.39,-2.32,88.34,0.951,81.78,89.67,92.05,1.0
25.7,10.85,-2.34,88.33,0.95,81.56,89.55,92.01,1.0
25.75,11.26,-2.33,88.34,0.949,81.42,89.45,91.96,1.0
25.8,11.59,-2.29,88.38,0.948,81.37,89.37,91.91,1.0
25.85,11.86,-2.22,88.45,0.948,81.4,89.32,91.85,1.0
25.9,12.06,-2.12,88.53,0.948,81.5,89.3,91.8,1.0
25.95,12.19,-1.99,88.64,0.948,81.66,89.29,91.73,1.0
26.0,12.26,-1.83,88.76,0.949,81.9,89.31,90.72,1.0
26.05,12.27,-1.65,88.91,0.95,82.19,89.35,90.72,1.0
26.1,12.21,-1.44,89.06,0.951,82.52,89.41,90.71,1.0
26.15,12.1,-1.23,89.23,0.952,82.9,89.48,90.7,1.0
26.2,11.94,-0.99,89.4,0.954,83.31,89.57,90.68,1.0
26.25,11.72,-0.76,89.57,0.956,83.74,89.66,90.66,1.0
26.3,11.46,-0.51,89.75,0.957,84.18,89.77,90.64,1.0
26.35,11.15,-0.27,89.92,0.959,84.63,89.87,90.62,1.0
26.4,10.81,-0.03,90.09,0.961,85.07,89.97,90.6,1.0
26.45,10.43,0.2,90.25,0.963,85.5,90.08,90.58,1.0
26.5,10.02,0.42,90.4,0.965,85.92,90.17,90.56,1.0
26.55,9.57,0.63,90.53,0.967,86.31,90.26,90.54,1.0
26.6,9.11,0.81,90.64,0.968,86.66,90.33,90.53,1.0
26.65,8.62,0.98,90.74,0.97,86.99,90.39,90.51,1.0
26.7,8.11,1.12,90.82,0.971,87.28,90.44,90.5,1.0
26.75,7.58,1.24,90.88,0.973,87.53,90.47,90.49,1.0
26.8,7.04,1.32,90.92,0.974,87.75,90.48,90.48,1.0
26.85,6.48,1.38,90.93,0.975,87.92,90.47,90.47,1.0
26.9,5.9,1.42,90.92,0.976,88.06,90.44,90.46,1.0
26.95,5.31,1.42,90.9,0.977,88.17,90.4,90.45,1.0
27.0,4.71,1.4,90.85,0.978,88.25,90.33,90.44,1.0
27.05,4.1,1.35,90.78,0.979,88.31,90.25,90.44,1.0
27.1,3.46,1.27,90.7,0.98,88.34,90.16,90.43,1.0
27.15,2.82,1.17,90.61,0.98,88.37,90.06,90.42,1.0
27.2,2.16,1.06,90.5,0.981,88.39,89.94,90.41,1.0
27.25,1.48,0.92,90.38,0.982,88.41,89.82,90.4,1.0
27.3,0.78,0.77,90.25,0.983,88.45,89.69,90.39,1.0
27.35,0.07,0.61,90.12,0.985,88.5,89.56,90.38,1.0
27.4,-0.66,0.44,89.99,0.986,88.57,89.44,90.36,1.0
27.45,-1.41,0.27,89.86,0.988,88.68,89.32,90.34,1.0
27.5,-2.17,0.1,89.73,0.99,88.83,89.2,90.32,1.0
27.55,-2.96,-0.08,89.61,0.993,89.01,89.1,90.3,1.0
27.6,-3.76,-0.24,89.5,0.995,89.25,89.02,90.28,1.0
27.65,-4.57,-0.4,89.4,0.999,89.53,88.95,90.25,1.0
27.7,-5.39,-0.55,89.32,1.002,89.87,88.9,90.22,1.0
27.75,-6.22,-0.68,89.24,1.006,90.26,88.87,90.19,1.0
27.8,-7.05,-0.8,89.19,1.01,90.71,88.86,90.16,1.0
27.85,-7.89,-0.9,89.15,1.015,91.2,88.88,90.13,1.0
27.9,-8.72,-0.98,89.13,1.02,91.74,88.93,90.09,1.0
27.95,-9.53,-1.04,89.12,1.025,92.32,89.0,90.06,1.0
28.0,-10.33,-1.08,89.14,1.031,92.94,89.1,90.02,1.0
28.05,-11.11,-1.1,89.17,1.037,93.59,89.22,89.99,1.0
28.1,-11.85,-1.1,89.22,1.043,94.26,89.37,89.96,1.0
28.15,-12.56,-1.08,89.28,1.049,94.95,89.55,89.93,1.0
28.2,-13.22,-1.04,89.35,1.055,95.64,89.74,89.91,1.0
28.25,-13.82,-0.99,89.44,1.061,96.32,89.96,89.88,1.0
28.3,-14.37,-0.92,89.54,1.067,96.99,90.19,89.86,1.0
28.35,-14.84,-0.83,89.64,1.073,97.64,90.44,89.85,1.0
28.4,-15.23,-0.73,89.75,1.079,98.26,90.7,89.84,1.0
28.45,-15.54,-0.62,89.87,1.084,98.84,90.96,89.84,1.0
28.5,-15.76,-0.51,89.98,1.089,99.37,91.24,89.84,1.0
28.55,-15.88,-0.39,90.1,1.093,99.85,91.51,89.85,1.0
28.6,-15.89,-0.26,90.21,1.097,100.26,91.79,89.86,1.0
28.65,-15.8,-0.14,90.31,1.1,100.61,92.06,89.88,1.0
28.7,-15.6,-0.02,90.41,1.103,100.88,92.32,89.91,1.0
28.75,-15.28,0.1,90.5,1.104,101.08,92.57,89.95,1.0
28.8,-14.85,0.21,90.58,1.105,101.19,92.81,89.99,1.0
28.85,-14.3,0.31,90.64,1.105,101.22,93.04,90.04,1.0
28.9,-13.63,0.41,90.7,1.104,101.16,93.24,90.09,1.0
28.95,-12.86,0.5,90.74,1.102,101.0,93.43,90.16,1.0
29.0,-11.97,0.57,90.76,1.099,100.76,93.6,91.24,1.0
29.05,-10.99,0.63,90.78,1.095,100.42,93.75,91.25,1.0
29.1,-9.91,0.69,90.78,1.091,99.99,93.87,91.27,1.0
29.15,-8.74,0.73,90.77,1.085,99.46,93.97,91.3,1.0
29.2,-7.49,0.76,90.74,1.079,98.84,94.05,91.34,1.0
29.25,-6.17,0.78,90.71,1.072,98.14,94.11,91.38,1.0
29.3,-4.79,0.79,90.67,1.064,97.35,94.14,91.42,1.0
29.35,-3.37,0.79,90.62,1.056,96.48,94.15,91.48,1.0
29.4,-1.91,0.78,90.56,1.047,95.53,94.13,91.53,1.0
29.45,-0.44,0.77,90.5,1.038,94.52,94.1,91.59,1.0
29.5,1.05,0.75,90.43,1.029,93.46,94.05,91.65,1.0
29.55,2.52,0.73,90.37,1.019,92.34,93.97,92.67,1.0
29.6,3.97,0.7,90.31,1.01,91.19,93.89,92.67,1.0
29.65,5.38,0.68,90.25,1.0,90.02,93.78,92.68,1.0
29.7,6.74,0.66,90.19,0.991,88.83,93.66,92.69,1.0
29.75,8.04,0.64,90.14,0.982,87.65,93.53,92.7,1.0
29.8,9.26,0.62,90.1,0.973,86.5,93.4,92.72,1.0
29.85,10.38,0.6,90.06,0.964,85.37,93.25,92.73,1.0
29.9,11.41,0.59,90.04,0.956,84.3,93.09,92.75,1.0
29.95,12.33,0.59,90.02,0.949,83.29,92.93,92.76,1.0
30.0,13.12,0.58,90.02,0.942,82.36,92.77,92.77,1.0
30.05,13.78,0.59,90.02,0.936,81.52,92.61,92.78,1.0
30.1,14.32,0.6,90.03,0.931,80.77,92.44,92.79,1.0
30.15,14.71,0.61,90.05,0.926,80.14,92.28,92.79,1.0
30.2,14.96,0.62,90.08,0.923,79.61,92.11,92.79,1.0
30.25,15.06,0.64,90.12,0.92,79.2,91.95,92.79,1.0
30.3,15.02,0.66,90.16,0.917,78.91,91.8,92.79,1.0
30.35,14.84,0.67,90.21,0.916,78.74,91.64,92.78,1.0
30.4,14.53,0.69,90.25,0.915,78.69,91.49,92.76,1.0
30.45,14.08,0.7,90.3,0.915,78.75,91.35,92.75,1.0
30.5,13.5,0.71,90.35,0.916,78.91,91.21,92.72,1.0
30.55,12.8,0.71,90.4,0.917,79.18,91.07,92.7,1.0
30.6,12.0,0.7,90.44,0.92,79.54,90.94,92.67,1.0
30.65,11.09,0.69,90.47,0.922,79.97,90.81,92.64,1.0
30.7,10.1,0.66,90.5,0.926,80.48,90.69,92.6,1.0
30.75,9.04,0.62,90.52,0.929,81.05,90.56,92.56,1.0
30.8,7.91,0.57,90.52,0.934,81.67,90.44,92.52,1.0
30.85,6.74,0.5,90.52,0.938,82.32,90.32,92.47,1.0
30.9,5.53,0.43,90.5,0.943,83.0,90.2,92.42,1.0
30.95,4.31,0.34,90.47,0.948,83.69,90.08,92.37,1.0
31.0,3.08,0.23,90.43,0.953,84.38,89.97,92.31,1.0
31.05,1.87,0.12,90.37,0.959,85.07,89.85,92.25,1.0
31.1,0.68,-0.01,90.3,0.964,85.73,89.73,92.19,1.0
31.15,-0.48,-0.14,90.22,0.969,86.36,89.62,91.17,1.0
31.2,-1.58,-0.29,90.13,0.975,86.96,89.5,91.16,1.0
31.25,-2.61,-0.44,90.03,0.98,87.52,89.39,91.15,1.0
31.3,-3.58,-0.59,89.93,0.984,88.02,89.28,91.13,1.0
31.35,-4.45,-0.75,89.81,0.989,88.48,89.18,91.1,1.0
31.4,-5.23,-0.9,89.69,0.993,88.88,89.07,91.08,1.0
31.45,-5.91,-1.06,89.57,0.996,89.22,88.98,91.04,1.0
31.5,-6.48,-1.2,89.45,0.999,89.5,88.89,91.0,1.0
31.55,-6.93,-1.34,89.33,1.002,89.72,88.8,90.96,1.0
31.6,-7.27,-1.47,89.22,1.004,89.88,88.73,90.92,1.0
31.65,-7.49,-1.58,89.11,1.005,89.99,88.67,90.87,1.0
31.7,-7.58,-1.68,89.02,1.006,90.05,88.61,90.82,1.0
31.75,-7.55,-1.76,88.93,1.007,90.05,88.57,90.76,1.0
31.8,-7.41,-1.81,88.86,1.007,90.0,88.54,90.71,1.0
31.85,-7.15,-1.85,88.8,1.007,89.92,88.53,90.65,1.0
31.9,-6.78,-1.86,88.76,1.006,89.79,88.53,90.59,1.0
31.95,-6.3,-1.85,88.73,1.005,89.64,88.55,90.53,1.0
32.0,-5.72,-1.81,88.73,1.003,89.45,88.57,90.47,1.0
32.05,-5.06,-1.75,88.74,1.001,89.24,88.62,90.41,1.0
32.1,-4.31,-1.66,88.78,0.999,89.02,88.68,90.35,1.0
32.15,-3.49,-1.55,88.83,0.996,88.78,88.75,90.29,1.0
32.2,-2.61,-1.41,88.9,0.994,88.54,88.84,90.23,1.0
32.25,-1.68,-1.26,88.99,0.991,88.3,88.93,90.18,1.0
32.3,-0.71,-1.08,89.09,0.989,88.07,89.04,90.12,1.0
32.35,0.28,-0.89,89.21,0.986,87.85,89.16,90.07,1.0
32.4,1.3,-0.68,89.34,0.983,87.65,89.28,90.03,1.0
32.45,2.31,-0.46,89.48,0.981,87.46,89.41,89.98,1.0
32.5,3.32,-0.23,89.64,0.979,87.31,89.55,89.94,1.0
32.55,4.31,0.0,89.79,0.976,87.18,89.68,89.9,1.0
32.6,5.27,0.23,89.95,0.974,87.08,89.81,89.87,1.0
32.65,6.19,0.47,90.11,0.973,87.01,89.95,89.84,1.0
32.7,7.05,0.69,90.27,0.972,86.98,90.07,89.82,1.0
32.75,7.85,0.9,90.43,0.971,86.98,90.19,89.8,1.0
32.8,8.59,1.1,90.57,0.97,87.02,90.3,89.78,1.0
32.85,9.24,1.29,90.71,0.97,87.09,90.4,89.77,1.0
32.9,9.81,1.45,90.83,0.97,87.2,90.49,89.77,1.0
32.95,10.28,1.59,90.94,0.97,87.34,90.56,89.76,1.0
33.0,10.65,1.71,91.03,0.971,87.51,90.62,89.76,1.0
33.05,10.92,1.8,91.1,0.972,87.71,90.66,89.77,1.0
33.1,11.09,1.86,91.15,0.974,87.93,90.68,89.78,1.0
33.15,11.14,1.89,91.18,0.976,88.18,90.69,89.79,1.0
33.2,11.08,1.89,91.19,0.978,88.46,90.69,89.8,1.0
33.25,10.9,1.86,91.18,0.981,88.76,90.66,89.81,1.0
33.3,10.62,1.8,91.15,0.984,89.07,90.62,89.83,1.0
33.35,10.22,1.71,91.1,0.987,89.4,90.57,89.84,1.0
33.4,9.71,1.59,91.02,0.991,89.75,90.5,89.86,1.0
33.45,9.09,1.45,90.93,0.995,90.11,90.43,89.88,1.0
33.5,8.37,1.28,90.82,0.999,90.49,90.34,89.9,1.0
33.55,7.55,1.1,90.7,1.003,90.88,90.25,89.91,1.0
33.6,6.63,0.89,90.57,1.008,91.27,90.16,89.93,1.0
33.65,5.63,0.67,90.42,1.013,91.68,90.06,89.94,1.0
33.7,4.54,0.45,90.27,1.018,92.09,89.96,89.95,1.0
33.75,3.39,0.21,90.12,1.023,92.52,89.87,89.96,1.0
33.8,2.16,-0.03,89.96,1.028,92.94,89.79,89.97,1.0
33.85,0.88,-0.26,89.8,1.034,93.38,89.72,89.98,1.0
33.9,-0.45,-0.49,89.65,1.039,93.81,89.65,89.98,1.0
33.95,-1.81,-0.71,89.51,1.044,94.25,89.61,89.99,1.0
34.0,-3.21,-0.92,89.37,1.05,94.69,89.58,89.99,1.0
34.05,-4.62,-1.12,89.25,1.055,95.13,89.57,89.99,1.0
34.1,-6.04,-1.29,89.14,1.06,95.57,89.58,89.98,1.0
34.15,-7.46,-1.44,89.05,1.065,96.01,89.62,89.98,1.0
34.2,-8.87,-1.57,88.97,1.07,96.44,89.68,89.98,1.0
34.25,-10.25,-1.67,88.92,1.075,96.87,89.76,89.97,1.0
34.3,-11.59,-1.74,88.88,1.08,97.28,89.87,89.97,1.0
34.35,-12.89,-1.79,88.86,1.084,97.69,90.01,89.96,1.0
34.4,-14.13,-1.8,88.87,1.088,98.08,90.17,89.96,1.0
34.45,-15.3,-1.79,88.89,1.092,98.46,90.35,89.96,1.0
34.5,-16.4,-1.74,88.94,1.095,98.82,90.55,89.96,1.0
34.55,-17.41,-1.67,89.0,1.098,99.15,90.78,89.97,1.0
34.6,-18.32,-1.57,89.08,1.1,99.47,91.02,89.97,1.0
34.65,-19.13,-1.45,89.18,1.102,99.75,91.29,89.99,1.0
34.7,-19.83,-1.31,89.29,1.104,100.0,91.56,90.0,1.0
34.75,-20.41,-1.14,89.42,1.105,100.22,91.85,90.03,1.0
34.8,-20.86,-0.96,89.55,1.106,100.4,92.14,90.05,1.0
34.85,-21.18,-0.77,89.69,1.106,100.53,92.44,90.09,1.0
34.9,-21.36,-0.57,89.84,1.105,100.62,92.74,90.13,1.0
34.95,-21.4,-0.36,89.99,1.104,100.66,93.03,90.17,1.0
35.0,-21.3,-0.14,90.13,1.102,100.64,93.33,90.23,1.0
35.05,-21.05,0.07,90.28,1.1,100.57,93.61,90.29,1.0
35.1,-20.65,0.28,90.42,1.097,100.43,93.88,91.35,1.0
35.15,-20.11,0.49,90.55,1.093,100.23,94.13,91.36,1.0
35.2,-19.42,0.68,90.67,1.089,99.96,94.37,91.39,1.0
35.25,-18.59,0.86,90.78,1.084,99.62,94.58,91.42,1.0
35.3,-17.62,1.02,90.87,1.079,99.21,94.77,91.46,1.0
35.35,-16.52,1.17,90.95,1.073,98.73,94.94,91.51,1.0
35.4,-15.28,1.3,91.02,1.067,98.16,95.07,91.56,1.0
35.45,-13.93,1.4,91.06,1.06,97.52,95.18,92.59,1.0
35.5,-12.46,1.49,91.09,1.052,96.8,95.26,92.6,1.0
35.55,-10.89,1.55,91.11,1.044,96.01,95.3,92.62,1.0
35.6,-9.22,1.58,91.1,1.036,95.14,95.31,92.65,1.0
35.65,-7.47,1.6,91.08,1.027,94.2,95.29,92.69,1.0
35.7,-5.65,1.59,91.04,1.018,93.19,95.24,92.73,1.0
35.75,-3.77,1.56,90.99,1.009,92.11,95.16,92.77,1.0
35.8,-1.85,1.52,90.93,1.0,90.97,95.05,92.82,1.0
35.85,0.11,1.45,90.85,0.991,89.79,94.9,92.87,1.0
35.9,2.09,1.37,90.77,0.981,88.56,94.73,92.92,1.0
35.95,4.06,1.27,90.67,0.972,87.3,94.54,92.98,1.0
36.0,6.03,1.16,90.57,0.963,86.01,94.32,93.03,1.0
36.05,7.97,1.04,90.47,0.954,84.71,94.07,93.07,1.0
36.1,9.87,0.92,90.37,0.945,83.41,93.81,93.12,1.0
36.15,11.71,0.79,90.26,0.937,82.12,93.53,93.16,1.0
36.2,13.49,0.65,90.16,0.929,80.86,93.24,93.2,1.0
36.25,15.18,0.52,90.06,0.921,79.65,92.94,93.23,1.0
36.3,16.77,0.4,89.97,0.914,78.48,92.63,93.26,1.0
36.35,18.25,0.27,89.88,0.908,77.38,92.31,93.28,1.0
36.4,19.62,0.16,89.81,0.902,76.36,91.99,93.29,1.0
36.45,20.85,0.05,89.74,0.896,75.42,91.67,93.29,1.0
36.5,21.94,-0.05,89.69,0.891,74.59,91.35,93.29,1.0
36.55,22.88,-0.14,89.64,0.887,73.86,91.03,93.27,1.0
36.6,23.66,-0.21,89.61,0.884,73.25,90.72,93.25,1.0
36.65,24.28,-0.28,89.59,0.881,72.77,90.42,93.22,1.0
36.7,24.73,-0.33,89.58,0.879,72.4,90.13,93.18,1.0
36.75,25.01,-0.36,89.58,0.878,72.17,89.85,93.14,1.0
36.8,25.12,-0.39,89.59,0.877,72.06,89.59,93.08,1.0
36.85,25.06,-0.41,89.61,0.877,72.09,89.34,92.08,1.0
36.9,24.82,-0.41,89.64,0.878,72.24,89.1,92.07,1.0
36.95,24.42,-0.41,89.67,0.879,72.52,88.87,92.05,1.0
37.0,23.85,-0.4,89.71,0.882,72.92,88.67,92.01,1.0
37.05,23.12,-0.38,89.75,0.885,73.43,88.47,91.97,1.0
37.1,22.24,-0.36,89.8,0.888,74.06,88.3,91.92,1.0
37.15,21.21,-0.34,89.84,0.892,74.78,88.14,91.86,1.0
37.2,20.05,-0.31,89.89,0.897,75.59,87.99,90.76,1.0
37.25,18.77,-0.29,89.93,0.902,76.49,87.86,90.75,1.0
37.3,17.37,-0.27,89.96,0.908,77.45,87.74,90.73,1.0
37.35,15.88,-0.26,89.99,0.915,78.47,87.63,90.7,1.0
37.4,14.3,-0.25,90.01,0.922,79.53,87.54,90.66,1.0
37.45,12.64,-0.25,90.03,0.929,80.63,87.46,90.61,1.0
37.5,10.93,-0.25,90.04,0.937,81.74,87.39,90.56,1.0
37.55,9.17,-0.27,90.03,0.945,82.87,87.33,90.5,1.0
